03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10199722,35.2098381,693,7,1c:b9:c4:16:28:f8,Ariel_University,6,-76,1c:b9:c4:14:33:c8,Ariel_University,11,-78,1c:b9:c4:16:11:a8,Ariel_University,1,-79,00:11:6b:11:02:b7,yosh,1,-81,ec:8c:a2:26:b1:78,Ariel_University,1,-85,a0:ab:1b:60:b4:ca,36518749,8,-87,f8:d1:11:77:77:c6,HelpDesk,4,-88,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10212708,35.20998301,692,4,1c:b9:c4:14:2b:dc,Ariel_University,36,-74,1c:b9:c4:14:2b:d8,Ariel_University,1,-84,1c:b9:c4:14:2f:68,Ariel_University,6,-85,62:ab:1b:60:b4:cb,Bezeq Free,8,-87,,,,,,,,,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10226153,35.21003281,694,1,00:1d:aa:81:d8:3c,KCG-ADSL,3,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10290524,35.20983303,694,4,00:1d:aa:81:d8:3c,KCG-ADSL,3,-69,1c:b9:c4:12:af:78,Ariel_University,11,-79,1c:b9:c4:14:2b:88,Ariel_University,11,-86,1c:b9:c4:14:30:38,Ariel_University,1,-87,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10305306,35.20978446,693,7,40:a5:ef:7a:17:f2,2.4V1,1,-76,1c:b9:c4:15:ec:38,Ariel_University,6,-78,1c:b9:c4:16:11:a8,Ariel_University,1,-84,1c:b9:c4:16:ee:98,Ariel_University,6,-85,1c:b9:c4:15:1e:68,Ariel_University,1,-86,1c:b9:c4:16:06:bc,Ariel_University,48,-88,1c:b9:c4:15:3a:38,Ariel_University,11,-89,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10314139,35.20977295,693,1,c4:12:f5:f6:a0:18,lab_6.1.3,3,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10330416,35.20979335,695,4,1c:b9:c4:16:ed:38,Ariel_University,6,-74,1c:b9:c4:16:06:b8,Ariel_University,11,-75,1c:b9:c4:16:ed:48,Ariel_University,6,-84,1c:b9:c4:12:90:b8,Ariel_University,11,-87,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10357832,35.20992695,694,2,1c:b9:c4:15:fd:48,Ariel_University,1,-79,d8:5d:4c:9e:69:22,AUC_4_2_24,1,-84,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10379261,35.21019984,694,6,1c:b9:c4:16:06:b8,Ariel_University,11,-68,1c:b9:c4:16:06:bc,Ariel_University,48,-72,24:79:2a:2c:5c:18,Ariel_University,11,-81,24:79:2a:2b:bd:88,Ariel_University,11,-83,24:79:2a:2b:07:b8,Ariel_University,11,-85,1c:b9:c4:15:1c:b8,Ariel_University,1,-89,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10392655,35.21040928,695,4,1c:b9:c4:12:af:78,Ariel_University,11,-75,1c:b9:c4:14:2b:88,Ariel_University,11,-84,1c:b9:c4:14:30:38,Ariel_University,1,-87,00:1d:aa:81:d8:3c,KCG-ADSL,3,-88,,,,,,,,,,,,,,,,
